CSII,1501579800000,31.79
CSII,1501580040000,31.65
CSII,1501580160000,31.7
CSII,1501580400000,31.54
CSII,1501580700000,31.645
CSII,1501580880000,31.61
CSII,1501580940000,31.62
CSII,1501581000000,31.61
CSII,1501581060000,31.505
CSII,1501581180000,31.47
CSII,1501581300000,31.25
CSII,1501581600000,31.28
CSII,1501581660000,31.27
CSII,1501581720000,31.2396
CSII,1501581780000,31.185
CSII,1501582140000,31.51
CSII,1501582200000,31.42
CSII,1501582260000,31.26
CSII,1501582320000,31.27
CSII,1501582380000,31.35
CSII,1501582440000,31.27
CSII,1501582500000,31.24
CSII,1501582620000,31.15
CSII,1501582680000,31.11
CSII,1501582740000,31.135
CSII,1501582800000,31.24
CSII,1501582860000,31.24
CSII,1501583100000,31.3
CSII,1501583160000,31.28
CSII,1501583220000,31.23
CSII,1501583280000,31.39
CSII,1501583460000,31.23
CSII,1501583580000,31.21
CSII,1501583700000,31.29
CSII,1501583880000,31.24
CSII,1501584120000,31.25
CSII,1501584180000,31.25
CSII,1501584300000,31.25
CSII,1501584360000,31.23
CSII,1501584540000,31.2
CSII,1501584600000,31.2
CSII,1501584720000,31.19
CSII,1501584780000,31.19
CSII,1501584900000,31.18
CSII,1501584960000,31.18
CSII,1501585020000,31.185
CSII,1501585080000,31.185
CSII,1501585140000,31.17
CSII,1501585200000,31.17
CSII,1501585260000,31.16
CSII,1501585380000,31.14
CSII,1501585440000,31.15
CSII,1501585500000,31.16
CSII,1501585560000,31.21
CSII,1501585620000,31.27
CSII,1501585860000,31.34
CSII,1501585980000,31.41
CSII,1501586040000,31.455
CSII,1501586100000,31.455
CSII,1501586160000,31.455
CSII,1501586220000,31.41
CSII,1501586280000,31.41
CSII,1501586340000,31.39
CSII,1501586400000,31.42
CSII,1501586580000,31.38
CSII,1501586700000,31.38
CSII,1501586880000,31.38
CSII,1501586940000,31.38
CSII,1501587000000,31.43
CSII,1501587060000,31.37
CSII,1501587120000,31.37
CSII,1501587180000,31.37
CSII,1501587240000,31.33
CSII,1501587300000,31.32
CSII,1501587360000,31.3
CSII,1501587420000,31.3
CSII,1501587480000,31.26
CSII,1501587720000,31.31
CSII,1501587840000,31.29
CSII,1501587960000,31.27
CSII,1501588020000,31.3
CSII,1501588260000,31.24
CSII,1501588380000,31.25
CSII,1501588440000,31.25
