NICE,1501579800000,74.95
NICE,1501579980000,75.27
NICE,1501580040000,75.24
NICE,1501580160000,75.2
NICE,1501580340000,75.06
NICE,1501580400000,75.06
NICE,1501580460000,74.7
NICE,1501580520000,74.95
NICE,1501580580000,75.015
NICE,1501580700000,75.025
NICE,1501580760000,75.025
NICE,1501580820000,75.02
NICE,1501580880000,75.1
NICE,1501580940000,75.1
NICE,1501581000000,75.14
NICE,1501581060000,75.19
NICE,1501581240000,75.25
NICE,1501581300000,75.19
NICE,1501581360000,75.19
NICE,1501581420000,75.205
NICE,1501581480000,75.15
NICE,1501581540000,75.12
NICE,1501581600000,75.085
NICE,1501581660000,75.1
NICE,1501581720000,75.12
NICE,1501581780000,75.11
NICE,1501581840000,75.07
NICE,1501582080000,75.18
NICE,1501582140000,75.13
NICE,1501582260000,75.135
NICE,1501582320000,75.16
NICE,1501582380000,75.07
NICE,1501582440000,75.1
NICE,1501582560000,75.055
NICE,1501582620000,75.055
NICE,1501582800000,75.1
NICE,1501582860000,74.985
NICE,1501583040000,75.0
NICE,1501583100000,75.0
NICE,1501583160000,75.035
NICE,1501583220000,75.03
NICE,1501583280000,75.01
NICE,1501583340000,74.995
NICE,1501583400000,75.04
NICE,1501583460000,75.05
NICE,1501583580000,75.05
NICE,1501583700000,75.035
NICE,1501583820000,75.05
NICE,1501584060000,75.0424
NICE,1501584180000,75.09
NICE,1501584300000,75.065
NICE,1501584360000,75.07
NICE,1501584420000,75.08
NICE,1501584480000,75.115
NICE,1501584600000,75.12
NICE,1501584660000,75.14
NICE,1501584720000,75.05
NICE,1501584780000,75.07
NICE,1501584900000,75.14
NICE,1501584960000,75.125
NICE,1501585020000,75.11
NICE,1501585140000,75.11
NICE,1501585260000,75.11
NICE,1501585320000,75.05
NICE,1501585380000,75.05
NICE,1501585440000,75.1
NICE,1501585620000,75.135
NICE,1501585680000,75.08
NICE,1501585740000,75.085
NICE,1501585860000,75.13
NICE,1501585920000,75.13
NICE,1501585980000,75.14
NICE,1501586040000,75.1
NICE,1501586220000,75.075
NICE,1501586280000,75.12
NICE,1501586340000,75.15
NICE,1501586400000,75.14
NICE,1501586460000,75.12
NICE,1501586580000,75.15
NICE,1501586640000,75.07
NICE,1501586940000,75.13
NICE,1501587060000,75.13
NICE,1501587120000,75.135
NICE,1501587240000,75.055
NICE,1501587600000,75.08
NICE,1501587720000,75.07
NICE,1501587780000,75.055
NICE,1501588200000,75.06
NICE,1501588860000,75.055
NICE,1501588920000,75.03
NICE,1501589040000,75.0
NICE,1501589100000,75.02
NICE,1501589160000,74.995
NICE,1501589220000,74.985
NICE,1501589520000,75.03
NICE,1501589580000,75.07
NICE,1501589640000,75.08
NICE,1501589940000,75.07
NICE,1501590060000,75.07
NICE,1501590120000,75.08
NICE,1501590180000,75.07
NICE,1501590420000,75.02
NICE,1501590480000,75.02
NICE,1501590600000,74.99
NICE,1501590840000,74.99
NICE,1501591380000,75.02
NICE,1501591440000,75.04
NICE,1501591500000,75.045
NICE,1501591620000,75.05
NICE,1501591680000,75.04
NICE,1501591740000,75.05
NICE,1501592040000,75.0988
NICE,1501592100000,75.12
NICE,1501592280000,75.16
NICE,1501592340000,75.2
NICE,1501592400000,75.19
NICE,1501592520000,75.1737
NICE,1501592760000,75.13
NICE,1501593120000,75.13
NICE,1501593360000,75.2
NICE,1501593480000,75.195
NICE,1501593780000,75.215
NICE,1501594080000,75.215
NICE,1501594140000,75.2
NICE,1501594200000,75.22
NICE,1501594380000,75.19
NICE,1501594680000,75.19
NICE,1501594860000,75.16
NICE,1501595400000,75.245
NICE,1501595520000,75.235
NICE,1501595580000,75.18
NICE,1501595880000,75.18
NICE,1501596420000,75.21
NICE,1501596720000,75.22
