QIWI,1501752600000,18.59
QIWI,1501752720000,18.48
QIWI,1501753020000,18.6
QIWI,1501753140000,18.61
QIWI,1501753260000,18.61
QIWI,1501753500000,18.58
QIWI,1501753680000,18.57
QIWI,1501753800000,18.57
QIWI,1501753860000,18.52
QIWI,1501753920000,18.4549
QIWI,1501753980000,18.421
QIWI,1501754040000,18.42
QIWI,1501754160000,18.47
QIWI,1501754460000,18.4398
QIWI,1501754520000,18.444
QIWI,1501754580000,18.43
QIWI,1501754760000,18.44
QIWI,1501754820000,18.37
QIWI,1501755300000,18.38
QIWI,1501755360000,18.3501
QIWI,1501755720000,18.39
QIWI,1501755960000,18.43
QIWI,1501756020000,18.44
QIWI,1501756080000,18.45
QIWI,1501756140000,18.45
QIWI,1501756200000,18.46
QIWI,1501756440000,18.42
QIWI,1501756740000,18.4517
QIWI,1501756800000,18.44
QIWI,1501756860000,18.44
QIWI,1501756920000,18.4522
QIWI,1501757100000,18.44
QIWI,1501757340000,18.46
QIWI,1501757460000,18.459
QIWI,1501757580000,18.46
QIWI,1501757640000,18.453
QIWI,1501757820000,18.46
QIWI,1501757940000,18.46
QIWI,1501758360000,18.4825
QIWI,1501758600000,18.5
QIWI,1501758900000,18.48
QIWI,1501758960000,18.49
QIWI,1501759020000,18.5
QIWI,1501759080000,18.52
QIWI,1501759140000,18.53
QIWI,1501759200000,18.54
QIWI,1501759560000,18.54
QIWI,1501759680000,18.54
QIWI,1501759860000,18.54
QIWI,1501759920000,18.54
QIWI,1501759980000,18.53
QIWI,1501760040000,18.51
QIWI,1501760340000,18.48
QIWI,1501760520000,18.48
QIWI,1501760760000,18.49
QIWI,1501760820000,18.4908
QIWI,1501760880000,18.5
QIWI,1501761060000,18.53
QIWI,1501761240000,18.53
QIWI,1501761300000,18.5
QIWI,1501761720000,18.51
QIWI,1501761900000,18.48
QIWI,1501761960000,18.4896
QIWI,1501762200000,18.49
QIWI,1501762260000,18.49
QIWI,1501762680000,18.48
QIWI,1501763040000,18.49
QIWI,1501763100000,18.5
QIWI,1501763160000,18.49
QIWI,1501763580000,18.49
QIWI,1501764120000,18.48
QIWI,1501764420000,18.4799
QIWI,1501764660000,18.47
QIWI,1501764840000,18.47
QIWI,1501764900000,18.465
QIWI,1501765080000,18.46
QIWI,1501765500000,18.48
QIWI,1501765560000,18.47
QIWI,1501765800000,18.46
QIWI,1501765920000,18.45
QIWI,1501765980000,18.4501
QIWI,1501766040000,18.452
QIWI,1501766280000,18.47
QIWI,1501766460000,18.486
QIWI,1501766760000,18.5
QIWI,1501767000000,18.47
QIWI,1501767300000,18.48
QIWI,1501767360000,18.5
QIWI,1501767480000,18.5
QIWI,1501767540000,18.5
QIWI,1501767600000,18.49
QIWI,1501767780000,18.48
QIWI,1501767900000,18.5
QIWI,1501767960000,18.48
QIWI,1501768080000,18.48
QIWI,1501768200000,18.49
QIWI,1501768260000,18.495
QIWI,1501768320000,18.49
QIWI,1501768500000,18.49
QIWI,1501768680000,18.48
QIWI,1501768740000,18.42
QIWI,1501769040000,18.44
QIWI,1501769100000,18.46
QIWI,1501769160000,18.48
QIWI,1501769220000,18.48
QIWI,1501769280000,18.48
QIWI,1501769400000,18.48
QIWI,1501769640000,18.47
QIWI,1501769700000,18.47
QIWI,1501769820000,18.49
QIWI,1501769940000,18.4899
QIWI,1501770060000,18.49
QIWI,1501770480000,18.52
QIWI,1501770540000,18.5
QIWI,1501770600000,18.52
QIWI,1501770660000,18.52
QIWI,1501770780000,18.53
QIWI,1501770900000,18.51
QIWI,1501771020000,18.51
QIWI,1501771140000,18.5
QIWI,1501771200000,18.51
QIWI,1501771380000,18.51
QIWI,1501771440000,18.51
QIWI,1501771500000,18.53
QIWI,1501771560000,18.53
QIWI,1501771800000,18.53
QIWI,1501771920000,18.52
QIWI,1501772400000,18.52
QIWI,1501772460000,18.53
QIWI,1501772520000,18.53
QIWI,1501772700000,18.53
QIWI,1501772820000,18.52
QIWI,1501772880000,18.52
QIWI,1501773120000,18.53
QIWI,1501773240000,18.53
QIWI,1501773300000,18.54
QIWI,1501773360000,18.54
QIWI,1501773420000,18.53
QIWI,1501773840000,18.54
QIWI,1501773960000,18.54
QIWI,1501774140000,18.53
QIWI,1501774200000,18.5
QIWI,1501774260000,18.49
QIWI,1501774380000,18.45
QIWI,1501774620000,18.45
QIWI,1501774680000,18.48
QIWI,1501774740000,18.48
QIWI,1501774860000,18.48
QIWI,1501774920000,18.49
QIWI,1501774980000,18.49
QIWI,1501775100000,18.4703
QIWI,1501775220000,18.476
QIWI,1501775280000,18.48
QIWI,1501775340000,18.48
QIWI,1501775400000,18.47
QIWI,1501775460000,18.47
QIWI,1501775520000,18.48
QIWI,1501775640000,18.45
QIWI,1501775700000,18.44
QIWI,1501775760000,18.45
QIWI,1501775820000,18.45
QIWI,1501775880000,18.44
QIWI,1501775940000,18.46
QIWI,1501777740000,18.43
