ALIM,1501147800000,1.46
ALIM,1501147860000,1.48
ALIM,1501147920000,1.46
ALIM,1501148100000,1.45
ALIM,1501148700000,1.4525
ALIM,1501148760000,1.46
ALIM,1501148880000,1.45
ALIM,1501149240000,1.44
ALIM,1501149600000,1.45
ALIM,1501149720000,1.46
ALIM,1501150020000,1.45
ALIM,1501150080000,1.4599
ALIM,1501150140000,1.4599
ALIM,1501150320000,1.4599
ALIM,1501150380000,1.46
ALIM,1501150440000,1.45
ALIM,1501150500000,1.45
ALIM,1501150800000,1.4599
ALIM,1501151040000,1.46
ALIM,1501151100000,1.4599
ALIM,1501151160000,1.45
ALIM,1501151460000,1.4599
ALIM,1501151520000,1.45
ALIM,1501151580000,1.455
ALIM,1501151700000,1.4599
ALIM,1501151760000,1.455
ALIM,1501151880000,1.46
ALIM,1501151940000,1.4532
ALIM,1501152000000,1.455
ALIM,1501152180000,1.45
ALIM,1501152480000,1.4402
ALIM,1501152540000,1.4478
ALIM,1501152720000,1.45
ALIM,1501152960000,1.45
ALIM,1501153020000,1.4432
ALIM,1501153260000,1.45
ALIM,1501153560000,1.45
ALIM,1501153620000,1.4499
ALIM,1501153740000,1.45
ALIM,1501153860000,1.4423
ALIM,1501153920000,1.45
ALIM,1501154220000,1.45
ALIM,1501154280000,1.45
ALIM,1501154400000,1.4499
ALIM,1501154460000,1.45
ALIM,1501154580000,1.4435
ALIM,1501154640000,1.4499
ALIM,1501154700000,1.44
ALIM,1501154820000,1.4599
ALIM,1501154880000,1.45
ALIM,1501155060000,1.46
ALIM,1501155180000,1.4599
ALIM,1501155240000,1.46
ALIM,1501155540000,1.455
ALIM,1501155960000,1.46
ALIM,1501156200000,1.455
ALIM,1501156380000,1.46
ALIM,1501156440000,1.451
ALIM,1501156800000,1.46
ALIM,1501156860000,1.46
ALIM,1501156980000,1.46
ALIM,1501157040000,1.46
ALIM,1501157220000,1.455
ALIM,1501157280000,1.4592
ALIM,1501157340000,1.455
ALIM,1501157520000,1.46
ALIM,1501157760000,1.455
ALIM,1501158120000,1.46
ALIM,1501158240000,1.46
ALIM,1501158300000,1.46
ALIM,1501158420000,1.455
ALIM,1501158480000,1.46
ALIM,1501158600000,1.46
ALIM,1501158720000,1.46
ALIM,1501158900000,1.4599
ALIM,1501159080000,1.4599
ALIM,1501159320000,1.455
ALIM,1501159380000,1.4599
ALIM,1501159680000,1.4599
ALIM,1501159800000,1.45
ALIM,1501159920000,1.4599
ALIM,1501160280000,1.4599
ALIM,1501160400000,1.45
ALIM,1501160460000,1.45
ALIM,1501160880000,1.46
ALIM,1501161420000,1.45
ALIM,1501161480000,1.4404
ALIM,1501161540000,1.45
ALIM,1501161660000,1.4499
ALIM,1501161960000,1.44
ALIM,1501162200000,1.445
ALIM,1501162320000,1.445
ALIM,1501162380000,1.44
ALIM,1501162440000,1.445
ALIM,1501162500000,1.43
ALIM,1501162560000,1.44
ALIM,1501162620000,1.46
ALIM,1501162680000,1.46
ALIM,1501162740000,1.46
ALIM,1501162800000,1.4545
ALIM,1501163100000,1.455
ALIM,1501163340000,1.46
ALIM,1501163400000,1.46
ALIM,1501163460000,1.46
